,pair1,pair2,apr,tvl,fee,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
26163,USDT,BUSD,2694.27,1.94,4,BSC,19469114143982.098,FARM,https://app.elephantswap.finance,2021-08-23,https://app.elephantswap.finance,BSC,C
26164,USDT,BUSD,15.20,304.51,3,BSC,16.412340236664093,FARM,https://sunflowerfarming.us,2021-08-23,https://sunflowerfarming.us,BSC,F
26165,USDT,BUSD,94.87,135.22,0,BSC,157.9174050222847,FARM,https://thunderswap.finance,2021-08-23,https://thunderswap.finance,BSC,C
26166,USDT,BUSD,407.92,42.85,4,BSC,5677.603523694643,FARM,,2021-08-23,,,
26167,USDT,BUSD,0.00,4885.66,2,BSC,0.0,FARM,https://app.blueswap.finance,2021-08-23,https://app.blueswap.finance,BSC,D
26168,USDT,BUSD,366.49,26.29,0,BSC,3734.4953883043017,FARM,https://app.gametoken.finance,2021-08-23,https://app.gametoken.finance,BSC,D
26169,USDT,BUSD,226.47,12241.18,3.99,BSC,856.1102870568242,FARM,https://www.buffaloswap.org/,2021-08-23,,,
26170,USDT,BUSD,1764.46,239.66,4,BSC,3044348556.2700877,FARM,https://www.frozencake.finance,2021-08-23,https://www.frozencake.finance,BSC,C
26171,USDT,BUSD,13.41,1953958.57,0,BSC,14.347900274835057,FARM,https://www.wardenswap.finance,2021-08-23,https://www.wardenswap.finance,BSC,D
26172,USDT,BUSD,77.58,545.64,3.5,BSC,117.0541537628214,FARM,,2021-08-23,,,
26173,USDT,BUSD,0,0.00,4,BSC,0.0,FARM,https://jungleswap.cash,2021-08-23,,,
26174,USDT,BUSD,15.38,59980.80,0,BSC,16.62198325090367,FARM,https://swipe.org/farm,2021-08-23,https://swipe.org/farm,BSC,B
26175,USDT,BUSD,15.38,59980.80,0,BSC,16.62198325090367,FARM,https://swipe.org/farm,2021-08-23,https://swipe.org/farm,ETH,B
26176,USDT,BUSD,36.82,214500.86,0,BSC,44.48628604145397,FARM,https://app.yieldparrot.finance,2021-08-23,https://app.yieldparrot.finance,BSC,D
26177,USDT,BUSD,90.41,137.86,4,BSC,146.69489000545846,FARM,https://bobadefi.com,2021-08-23,https://bobadefi.com,BSC,D
26178,USDT,BUSD,5.92,21988.02,5,BSC,6.098232389835623,FARM,hhttps://taco.finance/,2021-08-23,hhttps://taco.finance/,BSC,D
26179,USDT,BUSD,0.00,1744.49,4,BSC,0.0,FARM,https://gocerberus.finance,2021-08-23,https://gocerberus.finance,BSC,C
26180,USDT,BUSD,1789.62,20.58,4,BSC,3869813204.4618473,FARM,https://www.magmacakefinance.com,2021-08-23,,,
26181,USDT,BUSD,342.05,9.41,4,BSC,2910.141798852678,FARM,https://krustykrab.finance,2021-08-23,https://krustykrab.finance,BSC,D
26182,USDT,BUSD,0.16,8370.99,4,BSC,0.1601277170506954,FARM,https://www.carnageswap.net,2021-08-23,https://www.carnageswap.net,BSC,D
26183,USDT,BUSD,0,0.00,4,BSC,0.0,FARM,https://www.anoswap.finance,2021-08-23,https://www.anoswap.finance,BSC,D
26184,USDT,BUSD,117.24,14052.14,3.9,BSC,222.36721073296533,FARM,https://restaurantdefi.finance,2021-08-23,,,
26185,USDT,BUSD,827.21,0.98,4,BSC,356698.43806996976,FARM,https://papa.smurf.money,2021-08-23,,,
26186,USDT,BUSD,0,0.00,4,BSC,0.0,FARM,https://www.cobrafinance.org,2021-08-23,https://www.cobrafinance.org,BSC,F
26187,USDT,BUSD,449.90,19.36,4,BSC,8648.771306483362,FARM,https://farm.borgswap.exchange,2021-08-23,https://farm.borgswap.exchange,BSC,C
26188,USDT,BUSD,5344.19,3.85,4,BSC,4.570248846749358e+23,FARM,https://antdefi.io,2021-08-23,https://antdefi.io,BSC,C
26189,USDT,BUSD,1869.90,1.96,4,BSC,8311856682.966442,FARM,https://www.space-defio.com,2021-08-23,https://www.space-defio.com,BSC,F
26190,USDT,BUSD,415912.57,0.02,4,BSC,,FARM,https://app.matisse.finance,2021-08-23,https://app.matisse.finance,BSC,D
26191,USDT,BUSD,76.27,33.51,3,BSC,114.23518985344145,FARM,https://www.punchdefi.com/,2021-08-23,,,
26192,USDT,BUSD,164.14,102583.45,4,BSC,414.34309190626203,FARM,https://tenguswap.com,2021-08-23,,,
26193,USDT,BUSD,0,3134.93,0,BSC,0.0,FARM,https://zoogame.app,2021-08-23,,,
26194,USDT,BUSD,0,0.00,0,BSC,0.0,FARM,https://blue.planetfinance.io,2021-08-23,https://blue.planetfinance.io,BSC,D
26195,USDT,BUSD,29.42,1276537.44,0,BSC,34.18932595439761,FARM,https://coinswap.space/,2021-08-23,https://coinswap.space/,BSC,C
26196,USDT,BUSD,259.74,210.12,3.9,BSC,1230.5824192364814,FARM,https://plumcake.finance,2021-08-23,https://plumcake.finance,BSC,C
26197,USDT,BUSD,4.82,316968.13,0,BSC,4.937717106458872,FARM,https://app.swamp.finance,2021-08-23,https://app.swamp.finance,BSC,C
26198,USDT,BUSD,5.94,257135.18,0,BSC,6.119450710822605,FARM,https://app.swamp.finance,2021-08-23,https://app.swamp.finance,BSC,C
26199,USDT,BUSD,17.54,801.01,4.00,BSC,19.167260352185057,FARM,https://app.donald.finance,2021-08-23,https://app.donald.finance,BSC,F
26200,USDT,BUSD,263.43,117.72,4,BSC,1280.2355675006122,FARM,https://www.jiggly.finance,2021-08-23,https://www.jiggly.finance,BSC,C
26201,USDT,BUSD,969.05,4.54,4,BSC,1424304.739877675,FARM,https://www.blacksheepdefi.com,2021-08-23,https://www.blacksheepdefi.com,BSC,F
26202,USDT,BUSD,0,0.00,4,BSC,0.0,FARM,https://abu.1001nights.gold,2021-08-23,,,
26203,USDT,BUSD,34.38,46.36,4,BSC,41.00683606300881,FARM,https://dexterlab.finance,2021-08-23,,,
26204,USDT,BUSD,2136.91,38.39,3,BSC,104466120408.95421,FARM,https://snek.farm,2021-08-23,https://snek.farm,BSC,C
26205,USDT,BUSD,18.86,252.06,4,BSC,20.749901499573966,FARM,https://bloodmoon.werewolf.farm,2021-08-23,https://bloodmoon.werewolf.farm,BSC,D
26206,USDT,BUSD,342.91,21.04,4,BSC,2935.897942226462,FARM,https://www.hydradefi.com,2021-08-23,https://www.hydradefi.com,BSC,D
26207,USDT,BUSD,141.38,198.96,4,BSC,310.03360191548677,FARM,https://mooncakeswap.finance,2021-08-23,https://mooncakeswap.finance,BSC,D
26208,USDT,BUSD,0,224316.36,0,BSC,0.0,FARM,https://app.shibanova.io,2021-08-23,,,
26209,USDT,BUSD,4255.21,1.92,4,BSC,3.0195960517589524e+19,FARM,https://cobra.jungleswap.cash,2021-08-23,,,
26210,USDT,BUSD,12.96,7.85,4,BSC,13.834675738122804,FARM,https://www.faxe.farmwiki.xyz,2021-08-23,https://www.faxe.farmwiki.xyz,BSC,D
26211,USDT,BUSD,431.32,59.63,4,BSC,7181.445487105853,FARM,https://cinnamonroll.fi,2021-08-23,https://cinnamonroll.fi,BSC,F
26212,USDT,BUSD,133.35,36.61,4,BSC,278.50912535883094,FARM,https://cashcowswap.org,2021-08-23,https://cashcowswap.org,BSC,D
26213,USDT,BUSD,61.13,20.08,4,BSC,84.1883464136122,FARM,https://www.fedswap.finance/,2021-08-23,,,
26214,USDT,BUSD,0.02,24779.46,3.95,BSC,0.020001994651042132,FARM,https://mozartfinance.io,2021-08-23,https://mozartfinance.io,BSC,D
26215,USDT,BUSD,291.11,307.90,4,BSC,1716.6013351962424,FARM,https://mozartfinance.io,2021-08-23,https://mozartfinance.io,BSC,D
26216,USDT,BUSD,1308.79,0.97,4,BSC,38412060.478424825,FARM,https://www.fungifinance.com,2021-08-23,,,
26217,USDT,BUSD,798.20,0.98,4,BSC,268544.6905024152,FARM,https://www.halvar.farmwiki.xyz,2021-08-23,https://www.halvar.farmwiki.xyz,BSC,D
26218,USDT,BUSD,225.79,192.44,4,BSC,849.6705532178888,FARM,,2021-08-23,,,
26219,USDT,BUSD,0.00,0.00,1.99,BSC,0.0,FARM,https://berlin.worldswap.finance,2021-08-23,https://berlin.worldswap.finance,BSC,D
26220,USDT,BUSD,27.37,328975.76,0,BSC,31.468544608509387,FARM,https://app.shibance.com,2021-08-23,,,
26221,USDT,BUSD,2621.30,1.40,4,BSC,9861680450261.355,FARM,The Main Farm - https://main.chainedfarms.network,2021-08-23,,,
26222,USDT,BUSD,104.92,996.94,4,BSC,185.10715614962407,FARM,https://muscle.finance,2021-08-23,https://muscle.finance,BSC,D
26223,USDT,BUSD,2551.23,3.76,4,BSC,5125973291097.836,FARM,https://www.grizzlyswap.com,2021-08-23,https://www.grizzlyswap.com,BSC,C
26224,USDT,BUSD,712.21,20.53,4.5,BSC,115590.71977768496,FARM,https://jadedefi.com,2021-08-23,https://jadedefi.com,BSC,F
26225,USDT,BUSD,2538.83,1.01,3.5,BSC,4564929062454.703,FARM,https://foxfinance.org,2021-08-23,,,
26226,USDT,BUSD,26.45,1746.45,4,BSC,30.26546363380738,FARM,https://bsc-triton.galaxyfinance.one/,2021-08-23,,,
26227,USDT,BUSD,157.83,38.51,4,BSC,383.02461741729877,FARM,https://TheKongFinance.com,2021-08-23,,,
26228,USDT,BUSD,2.68,1711.20,4,BSC,2.716133918369712,FARM,https://zeta.parthenon.finance,2021-08-23,https://zeta.parthenon.finance,BSC,F
26229,USDT,BUSD,10.52,25801.30,4,BSC,11.091593595043015,FARM,https://thelab.finance,2021-08-23,https://thelab.finance,BSC,C
26230,USDT,BUSD,3476.87,1.02,3.9,BSC,2.6504038861924292e+16,FARM,https://www.coralfarm.finance/,2021-08-23,https://www.coralfarm.finance/,BSC,C
26231,USDT,BUSD,209.47,67.73,3.9,BSC,707.4510568678426,FARM,https://www.coralfarm.finance/,2021-08-23,https://www.coralfarm.finance/,BSC,C
26232,USDT,BUSD,31.78,855300.50,0,BSC,37.3911427421512,FARM,https://pantherswap.com,2021-08-23,https://pantherswap.com,BSC,C
26233,USDT,BUSD,178.60,338.14,2,BSC,493.9616793130467,FARM,https://goatswap.finance,2021-08-23,https://goatswap.finance,BSC,F
26234,USDT,BUSD,0,0.00,4,BSC,0.0,FARM,https://adamant.eternity.money,2021-08-23,,,
26235,USDT,BUSD,15.29,86292.09,4,BSC,16.5171147230333,FARM,https://evodefi.com,2021-08-23,https://evodefi.com,BSC,C
26236,USDT,BUSD,194.65,20.57,4,BSC,596.7999423347793,FARM,https://scarab.farm/,2021-08-23,,,
26237,USDT,BUSD,1411.72,0.98,4,BSC,103616100.15161596,FARM,https://greyhound.farm,2021-08-23,https://greyhound.farm,BSC,F
26238,USDT,BUSD,0,0.00,0,BSC,0.0,FARM,,2021-08-23,,,
26239,USDT,BUSD,63.86,390.23,0,BSC,89.27712158819199,FARM,https://dragonballfinance.org,2021-08-23,https://dragonballfinance.org,BSC,D
26240,USDT,BUSD,478.81,20.89,4,BSC,11539.232924033147,FARM,https://poseidonswap.com,2021-08-23,https://poseidonswap.com,BSC,F
26241,USDT,BUSD,8688.47,0.98,4,BSC,7.050047357277534e+35,FARM,https://1001nights.gold,2021-08-23,,,
26242,USDT,BUSD,13.31,172758.74,0,BSC,14.23365132679728,FARM,https://www.pureswap.finance,2021-08-23,https://www.pureswap.finance,BSC,C
26243,USDT,BUSD,230.80,48.07,4,BSC,898.1501619464057,FARM,https://www.blueballs.finance,2021-08-23,https://www.blueballs.finance,BSC,D
26244,USDT,BUSD,2.32,6584.07,4,BSC,2.34704587333161,FARM,https://mouse.farm,2021-08-23,https://mouse.farm,BSC,D
26245,USDT,BUSD,0,0.00,1.99,BSC,0.0,FARM,https://london.worldswap.finance,2021-08-23,,,
26246,USDT,BUSD,1.17,6377.36,4,BSC,1.1768522994751063,FARM,https://www.venomswap.net,2021-08-23,https://www.venomswap.net,BSC,F
26247,USDT,BUSD,53.38,117.81,4,BSC,70.47356385982005,FARM,https://www.narutofinance.com,2021-08-23,https://www.narutofinance.com,BSC,F
26248,USDT,BUSD,114.16,1608771.81,0,BSC,212.62007176892993,FARM,https://www.bakeryswap.org,2021-08-23,https://www.bakeryswap.org,BSC,C
26249,USDT,BUSD,116.88,1814.17,4,BSC,221.21247193696215,FARM,https://simurgh.finance,2021-08-23,https://simurgh.finance,BSC,D
26250,USDT,BUSD,341.74,96.01,4,BSC,2900.9111376021897,FARM,https://kesef.finance,2021-08-23,https://kesef.finance,BSC,C
26251,USDT,BUSD,276.58,90.36,4,BSC,1472.6916409035791,FARM,https://takoyakidefi.com,2021-08-23,https://takoyakidefi.com,BSC,F
26252,USDT,BUSD,15.59,9077.45,4,BSC,16.86704267247505,FARM,https://zombie-farm.com,2021-08-23,https://zombie-farm.com,BSC,C
26253,USDT,BUSD,0.07,20.74,50,BSC,0.07002443854535745,FARM,https://teddy.bears.finance/,2021-08-23,,,
26254,USDT,BUSD,5606.25,8.16,4,BSC,4.4627297467331713e+24,FARM,https://bsc.bullrun.finance,2021-08-23,,,
26255,USDT,BUSD,10.05,100178.68,3,BSC,10.570834587065647,FARM,https://cheesecakeswap.com,2021-08-23,https://cheesecakeswap.com,BSC,C
26256,USDT,BUSD,36.47,342.65,4,BSC,43.98197341776,FARM,https://www.aotfinance.com,2021-08-23,https://www.aotfinance.com,BSC,F
26257,USDT,BUSD,30477.85,0.10,4,BSC,1.6904151918643306e+98,FARM,https://pyramidswap.com/,2021-08-23,,,
26258,USDT,BUSD,551.84,114036.35,0,AVAX,23815.208215845236,FARM,https://avax.olive.cash,2021-08-23,https://avax.olive.cash,AVAX,D
26259,USDT,BUY,4.78772004,5364.7874549,,ETH,4.9038531761994575,POOL,Sushi,2021-08-23,Sushi,ETH,A
26260,USDT,CERBERUS,0.00,0.24,0,BSC,0.0,FARM,https://gocerberus.finance,2021-08-23,https://gocerberus.finance,BSC,C
26261,USDT,CFO,0.0,286801,0,ETH,0.0,POOL,QuickSwap,2021-08-23,QuickSwap,ETH,B
26262,USDT,CGS,193.08,702.64,0,BSC,586.0025128174158,FARM,https://cougarswap.io,2021-08-23,https://cougarswap.io,BSC,D
26263,USDT,CNR,386.56,75621.78,0,AVAX,4577.148447342195,FARM,https://app.canary.exchange/,2021-08-23,https://app.canary.exchange/,AVAX,D
26264,USDT,COM+,83.33,18524.40,0,BSC,129.87148999498288,FARM,https://bsc.complus.exchange,2021-08-23,https://bsc.complus.exchange,BSC,F
26265,USDT,COM+,580.87,15934.73,0,AVAX,31729.036232927705,FARM,https://avax.complus.exchange,2021-08-23,https://avax.complus.exchange,AVAX,D
26266,USDT,CONV,111.33,1965156.40,0,ETH,203.92342305337334,FARM,https://convx.conv.finance,2021-08-23,https://convx.conv.finance,ETH,C
26267,USDT,COW,108.03,1466168.32,0,BSC,194.08670459739318,FARM,https://mdex.com,2021-08-23,https://mdex.com,BSC,C
26268,USDT,CPIE,632.12,655987.00,0,MATIC,52594.04110489726,FARM,https://cremepieswap.finance,2021-08-23,,,
26269,USDT,CRB,0.0,0.0,,ETH,0.0,POOL,Sushi,2021-08-23,Sushi,ETH,A
26270,USDT,CRV,0.1500312,572.9837427,,ETH,0.15014349429824936,POOL,Sushi,2021-08-23,Sushi,ETH,A
26271,USDT,CRY,302.26,3056.59,2,BSC,1929.0513197409207,FARM,https://www.cryptosphere.finance,2021-08-23,,,
26272,USDT,Cake,265.65,572.48,0,BSC,1310.9940346861542,FARM,https://lazymint.finance,2021-08-23,https://lazymint.finance,BSC,C
26273,USDT,Cake,17.64,1685720.37,0,BSC,19.28642975745456,FARM,https://autofarm.network,2021-08-23,https://autofarm.network,BSC,C
26274,USDT,Cake,58.23,43673863.01,0,BSC,78.9320626350454,FARM,https://pancakeswap.finance,2021-08-23,https://pancakeswap.finance,BSC,B
26275,USDT,Cake,260.83,518435.74,0,BSC,1245.0612849081904,FARM,https://bear.honeyfarm.finance,2021-08-23,,,
26276,USDT,Cake,46.74,28164.10,0,BSC,59.5362512826427,FARM,https://app.yieldparrot.finance,2021-08-23,https://app.yieldparrot.finance,BSC,D
26277,USDT,Cake,0,0.00,0,BSC,0.0,FARM,,2021-08-23,,,
26278,USDT,DAI,48.78,6249603.59,0,AVAX,62.81987343208817,FARM,https://www.traderjoexyz.com,2021-08-23,,,
26279,USDT,DAI,34.43,60070.76,0,AVAX,41.077290682510935,FARM,https://www.lydia.finance,2021-08-23,https://www.lydia.finance,AVAX,D
26280,USDT,DAI,18.94,14122503 ,0,ETH,20.84649003670269,POOL,TraderJoe,2021-08-23,TraderJoe,ETH,B
26281,USDT,DAI,15.01,1188619.12,0,BSC,16.19145810355116,FARM,https://autofarm.network,2021-08-23,https://autofarm.network,BSC,C
26282,USDT,DAI,162389.80,2.20,3,BSC,5.710458813143857e+270,FARM,https://www.stablefarms.finance,2021-08-23,,,
26283,USDT,DAI,22.22,6752824.60,0,BSC,24.87366914283633,FARM,https://mdex.com,2021-08-23,https://mdex.com,BSC,C
26284,USDT,DAI,124.87,71.69,0,BSC,247.83877557849596,FARM,https://frankenstein.finance,2021-08-23,https://frankenstein.finance,BSC,F
26285,USDT,DAI,124.87,71.69,0,BSC,247.83877557849596,FARM,https://frankenstein.finance,2021-08-23,https://frankenstein.finance,FANTOM,F
26286,USDT,DAI,10.17,1325.89,4,BSC,10.70356244557007,FARM,https://werewolf.farm,2021-08-23,https://werewolf.farm,BSC,C
26287,USDT,DAI,32.44,7459950.20,0,BSC,38.30012096392708,FARM,https://biswap.org,2021-08-23,https://biswap.org,BSC,D
26288,USDT,DAI,0.00,0.10,4,BSC,0.0,FARM,https://gocerberus.finance,2021-08-23,https://gocerberus.finance,BSC,C
26289,USDT,DAI,13.15,58048.13,0,BSC,14.051089745190515,FARM,https://app.swamp.finance,2021-08-23,https://app.swamp.finance,BSC,C
26290,USDT,DAI,44.70,210038.22,10,BSC,56.318672848483416,FARM,https://thoreum.finance,2021-08-23,https://thoreum.finance,BSC,C
26291,USDT,DAI,32.82,1931.14,4,BSC,38.82619003101691,FARM,https://bloodmoon.werewolf.farm,2021-08-23,https://bloodmoon.werewolf.farm,BSC,D
26292,USDT,DAI,25.41,1817.86,4,BSC,28.91867501654566,FARM,https://bsc-triton.galaxyfinance.one/,2021-08-23,,,
26293,USDT,DAI,15.82,55983.54,0,MATIC,17.13603034952722,FARM,https://swap.cometh.io/#/stake,2021-08-23,https://swap.cometh.io/#/stake,MATIC,C
26294,USDT,DAI,450213.50,3960149.72,4,MATIC,,FARM,https://neonfinance.club/,2021-08-23,,,
26295,USDT,DAI,896.98,3960141.37,4,MATIC,705305.2452605718,FARM,https://berryfarms.world/,2021-08-23,,,
26296,USDT,DAI,0.82,2176692.61,0,MATIC,0.8233619216771793,FARM,https://app.firebird.finance,2021-08-23,https://app.firebird.finance,MATIC,C
26297,USDT,DAI,1090.43,3960143.68,4,MATIC,4637749.630971264,FARM,https://polygon4.SpacePortDeFi.com,2021-08-23,,,
26298,USDT,DAI,18.31,63487.86,5,MATIC,20.087936172059063,FARM,https://polycrystal.finance,2021-08-23,https://polycrystal.finance,MATIC,C
26299,USDT,DAI,252.30,3960148.58,4,MATIC,1135.8203249621533,FARM,https://heliumfinance.club/,2021-08-23,,,
26300,USDT,DAI,919.91,3960145.75,4,MATIC,882175.2014661396,FARM,https://geo-earthswap.finance,2021-08-23,,,
26301,USDT,DAI,123.65,3947101.88,4,MATIC,243.6351473728186,FARM,https://polylion.exchange,2021-08-23,https://polylion.exchange,MATIC,C
26302,USDT,DAI,452.86,3958721.58,4,MATIC,8908.347876553049,FARM,https://polyarrow.xyz,2021-08-23,,,
26303,USDT,DAI,40.40,10569969.27,0,MATIC,49.74693469024607,FARM,https://polycat.finance,2021-08-23,https://polycat.finance,MATIC,B
26304,USDT,DAI,53.81,3961195.08,4,MATIC,71.20709906559064,FARM,https://polygon2.SpacePortDeFi.com,2021-08-23,,,
26305,USDT,DAI,7.33,3941758.53,4,MATIC,7.604538569281716,FARM,https://avengers.exchange,2021-08-23,https://avengers.exchange,MATIC,D
26306,USDT,DAI,0.00,3960145.75,4,MATIC,0.0,FARM,https://doc.plaguefactory.com,2021-08-23,,,
26307,USDT,DAI,38.91,17480853.04,0,MATIC,47.534631438269614,FARM,https://exchange.dfyn.network,2021-08-23,https://exchange.dfyn.network,MATIC,B
26308,USDT,DAI,5784.32,3960144.86,4,MATIC,2.0824161619691344e+25,FARM,https://polypixel.farm/,2021-08-23,,,
26309,USDT,DAI,706.76,3960145.74,4,MATIC,109568.21606413514,FARM,http://farmgeo.finance,2021-08-23,,,
26310,USDT,DAI,32.50,81980.85,0,MATIC,38.383052138700634,FARM,https://polydex.fi,2021-08-23,https://polydex.fi,MATIC,D
26311,USDT,DAI,45.43,3960143.64,4,MATIC,57.46255695866005,FARM,https://polygon3.SpacePortDeFi.com,2021-08-23,,,
26312,USDT,DAI,31.65,3960149.77,4,MATIC,37.21280515936667,FARM,https://valorant.life/,2021-08-23,,,
26313,USDT,DAI,0,10629710.99,4,MATIC,0.0,FARM,https://valorant.life/,2021-08-23,,,
26314,USDT,DAI,102.53,17465675.26,0.5,MATIC,178.39273210748772,FARM,https://elysm.polytopia.farm,2021-08-23,,,
26315,USDT,DAI,47405.06,3958751.97,0,MATIC,8.826327953088537e+133,FARM,https://poly.cakecrypt.io,2021-08-23,,,
26316,USDT,DAI,248.54,27.37,4,MATIC,1090.5211939894928,FARM,https://steakhouse.finance,2021-08-23,https://steakhouse.finance,MATIC,F
26317,USDT,DAI,15.84,3963339.88,0,MATIC,17.159449740507824,FARM,https://quickswap.exchange/#/quick,2021-08-23,https://quickswap.exchange/#/quick,MATIC,B
26318,USDT,DAI,27357507.11,3960143.67,4,MATIC,,FARM,https://hawkfarming.finance,2021-08-23,,,
26319,USDT,DAI,1416.72,3960144.86,4,MATIC,108725650.79943955,FARM,https://berryfactory.world/,2021-08-23,,,
26320,USDT,DAI,145.87,3958720.51,4,MATIC,328.78821527953744,FARM,https://farm.boneswap.finance,2021-08-23,,,
26321,USDT,DAI,32.61,3997.76,0,MATIC,38.53522145132886,FARM,https://farm.boneswap.finance,2021-08-23,,,
26322,USDT,DAI,62.41,3960148.58,4,MATIC,86.55707616251837,FARM,https://stadiumarcadium.farm,2021-08-23,,,
26323,USDT,DAI,637.20,115466.66,0,AVAX,55291.94388889577,FARM,https://avax.olive.cash,2021-08-23,https://avax.olive.cash,AVAX,D
26324,USDT,DAI,1.71683556,102.6634179,,ETH,1.7316168102407659,POOL,Sushi,2021-08-23,Sushi,ETH,A
26325,USDT,DAI,1.61831556,2177649.5123353996,,ETH,1.6314447507802088,POOL,Uniswap,2021-08-23,Uniswap,ETH,A
26326,USDT,DAI,37.67,63464,0,ETH,45.71839125563331,POOL,Pangolin,2021-08-23,Pangolin,ETH,B
26327,USDT,DAI,0.18,4120788,0,ETH,0.18016165261038886,POOL,QuickSwap,2021-08-23,QuickSwap,ETH,B
26328,USDT,DAI,0.0,1953 ,0,ETH,0.0,POOL,TraderJoe,2021-08-23,TraderJoe,ETH,B
26329,USDT,DAO1,0.01,406579,0,ETH,0.010000498649831435,POOL,QuickSwap,2021-08-23,QuickSwap,ETH,B
26330,USDT,DAWN,4.45264044,16117.042278100002,,ETH,4.552974368835794,POOL,Sushi,2021-08-23,Sushi,ETH,A
26331,USDT,DBALL,292.73,851.26,0,BSC,1746.032645916216,FARM,https://dragonballfinance.org,2021-08-23,https://dragonballfinance.org,BSC,D
26332,USDT,DEK,373.33,100483.61,0,BSC,4003.1361637781783,FARM,https://mdex.com,2021-08-23,https://mdex.com,BSC,C
26333,USDT,DEP,4.679926200000001,9636.2691008,,ETH,4.79084885729506,POOL,Sushi,2021-08-23,Sushi,ETH,A
26334,USDT,DERI,5.833253760000001,404396.6192346,,ETH,6.006250872893482,POOL,Sushi,2021-08-23,Sushi,ETH,A
26335,USDT,DFSL,0.0,0.0,,ETH,0.0,POOL,Sushi,2021-08-23,Sushi,ETH,A
26336,USDT,DOGE,8.26,719771.64,0,BSC,8.609712928880775,FARM,https://autofarm.network,2021-08-23,https://autofarm.network,BSC,C
26337,USDT,DOGE,82.75,3727333.27,0,BSC,128.54510320533626,FARM,https://mdex.com,2021-08-23,https://mdex.com,BSC,C
26338,USDT,DOGE,1.17,1527.28,0,BSC,1.1768522994751063,FARM,https://frankenstein.finance,2021-08-23,https://frankenstein.finance,BSC,F
26339,USDT,DOGE,1.17,1527.28,0,BSC,1.1768522994751063,FARM,https://frankenstein.finance,2021-08-23,https://frankenstein.finance,FANTOM,F
26340,USDT,DOGE,6.40,47691.78,0,BSC,6.608641767676615,FARM,https://app.swamp.finance,2021-08-23,https://app.swamp.finance,BSC,C
26341,USDT,DON,0.00,800848.83,0,ETH,0.0,FARM,https://don-key.finance,2021-08-23,https://don-key.finance,ETH,D
26342,USDT,DOT,5.19,1144606.31,0,BSC,5.326652414342337,FARM,https://autofarm.network,2021-08-23,https://autofarm.network,BSC,C
26343,USDT,DOT,75.35,4425569.14,0,BSC,112.27731260715768,FARM,https://mdex.com,2021-08-23,https://mdex.com,BSC,C
26344,USDT,DOT,0.74,2431.39,0,BSC,0.7427372092626339,FARM,https://frankenstein.finance,2021-08-23,https://frankenstein.finance,BSC,F
26345,USDT,DOT,0.74,2431.39,0,BSC,0.7427372092626339,FARM,https://frankenstein.finance,2021-08-23,https://frankenstein.finance,FANTOM,F
26346,USDT,DOT,2.55,119605.88,0,BSC,2.5826992553676487,FARM,https://app.swamp.finance,2021-08-23,https://app.swamp.finance,BSC,C
26347,USDT,DOT,69.25,7144.57,0,BSC,99.73951433868827,FARM,https://bsc.sashimi.cool/,2021-08-23,https://bsc.sashimi.cool/,BSC,C
26348,USDT,DTR,0.0,0.0,,ETH,0.0,POOL,Sushi,2021-08-23,Sushi,ETH,A
26349,USDT,ELF,167.69,2950.31,0,BSC,432.84463899241246,FARM,https://bsc.sashimi.cool/,2021-08-23,https://bsc.sashimi.cool/,BSC,C
26350,USDT,ELK,121.13,99917.66,0,MATIC,235.1119628376879,FARM,https://app.elk.finance,2021-08-23,https://app.elk.finance,FANTOM,D
26351,USDT,ELK,121.13,99917.66,0,MATIC,235.1119628376879,FARM,https://app.elk.finance,2021-08-23,https://app.elk.finance,MATIC,D
